icd_1,icd_2,ji
F48,F41,0.07106598984771574
F48,F42,0.04950495049504951
F48,F43,0.04040404040404041
F48,F50,0.058333333333333334
F48,F60,0.03125
F48,F82,0.02857142857142857
F48,F91,0.0594059405940594
F48,F99,0.030303030303030304
F48,G00,0.06206896551724138
F48,G10,0.07258064516129033
F48,G12,0.031007751937984496
F48,G21,0.043859649122807015
F48,G40,0.03361344537815126
F48,H34,0.020618556701030927
F48,I10,0.08
F48,I20,0.04242424242424243
F48,I50,0.02982456140350877
F48,I51,0.03125
F48,I64,0.07563025210084033
F48,K25,0.047619047619047616
F48,K83,0.050359712230215826
F48,L70,0.030612244897959183
F48,M30,0.03418803418803419
F48,N12,0.02857142857142857
F48,N18,0.045714285714285714
G45,I64,0.11428571428571428
G59,G63,0.18518518518518517
G59,E13,0.04819277108433735
G59,L03,0.08333333333333333
G63,I51,0.011131725417439703
G63,I70,0.05405405405405406
G63,C10,0.125
G63,E78,0.04807692307692308
G63,E13,0.045081967213114756
G63,H47,0.05555555555555555
G63,L03,0.1111111111111111
G63,M10,0.01174496644295302
I10,I63,0.0425531914893617
I10,K44,0.07692307692307693
I10,D57,0.03731343283582089
I10,E24,0.02857142857142857
I10,H35,0.061224489795918366
I10,H40,0.024390243902439025
I10,I06,0.06153846153846154
I10,I11,0.061068702290076333
I10,I20,0.1111111111111111
I10,I25,0.1089588377723971
I10,I35,0.06918238993710692
I10,I50,0.08495575221238938
I10,I51,0.11054421768707483
I10,I61,0.039473684210526314
I10,I64,0.07692307692307693
I10,I70,0.12048192771084337
I10,I72,0.03896103896103896
I10,I83,0.03787878787878788
I10,I95,0.03759398496240601
I10,J81,0.03787878787878788
I10,K25,0.046357615894039736
I10,K83,0.03614457831325301
I10,K92,0.03164556962025317
I10,M87,0.027777777777777776
I10,N18,0.1358695652173913
I20,I63,0.041666666666666664
I20,K44,0.04643962848297214
I20,B03,0.008032128514056224
I20,D57,0.019083969465648856
I20,E78,0.07476635514018691
I20,G00,0.02666666666666667
I20,G43,0.0368763557483731
I20,H34,0.012
I20,H35,0.027522935779816515
I20,I05,0.008032128514056224
I20,I11,0.03488372093023256
I20,I21,0.015625
I20,I25,0.2907488986784141
I20,I35,0.034722222222222224
I20,I47,0.027874564459930314
I20,I49,0.05084745762711865
I20,I50,0.1278538812785388
I20,I51,0.13848396501457727
I20,I61,0.047619047619047616
I20,I64,0.06818181818181818
I20,I65,0.0625
I20,I67,0.05198776758409786
I20,I70,0.12949640287769784
I20,I72,0.043478260869565216
I20,J81,0.019230769230769232
I20,K25,0.025089605734767026
I20,K92,0.021052631578947368
I20,L95,0.008032128514056224
I20,N18,0.08709677419354839
I20,N19,0.029197080291970802
I20,N46,0.018315018315018316
I20,N94,0.015503875968992248
I21,I63,0.05714285714285714
I21,I51,0.00929368029739777
I21,I64,0.047619047619047616
I21,I70,0.05555555555555555
I21,K25,0.043478260869565216
I21,I25,0.011627906976744186
I21,E78,0.028846153846153848
I21,M16,0.10526315789473684
I21,M71,0.14285714285714285
I21,N94,0.09090909090909091
I21,H57,0.06451612903225806
I25,I63,0.03125
I25,K44,0.0364963503649635
I25,I51,0.14041994750656167
I25,I64,0.04815864022662889
I25,I70,0.14204545454545456
I25,N18,0.0625
I25,I61,0.027472527472527472
I25,E78,0.07444168734491315
I25,H35,0.03667481662591687
I25,G43,0.04621072088724584
I25,I11,0.03197674418604651
I25,I35,0.03208556149732621
I25,I50,0.13561643835616438
I25,I65,0.04046242774566474
I25,I67,0.03349282296650718
I25,I72,0.03867403314917127
I25,K74,0.0169971671388102
I50,I51,0.16496018202502843
I50,I64,0.025390625
I50,I70,0.052930056710775046
I50,N18,0.04129263913824058
I50,H40,0.04830917874396135
I50,E78,0.046263345195729534
I50,I35,0.02462121212121212
I50,I49,0.06217616580310881
I50,I11,0.02
I50,I34,0.01876172607879925
I50,I42,0.08689839572192513
I50,I44,0.015841584158415842
I50,I46,0.019417475728155338
I50,I47,0.026717557251908396
I50,I48,0.07394957983193277
I50,I65,0.021825396825396824
I50,I72,0.025096525096525095
I50,I95,0.02004008016032064
I50,J81,0.01195219123505976
I50,K72,0.022044088176352707
I50,M10,0.05252918287937743
I50,N42,0.01006036217303823
I51,E78,0.07167235494880546
I51,F30,0.029315960912052116
I51,F39,0.030694668820678513
I51,H34,0.007518796992481203
I51,H40,0.04748603351955307
I51,I11,0.018518518518518517
I51,I35,0.022887323943661973
I51,I46,0.02355072463768116
I51,I47,0.02664298401420959
I51,I49,0.044657097288676235
I51,I64,0.03290676416819013
I51,I65,0.022099447513812154
I51,I67,0.029556650246305417
I51,I70,0.054770318021201414
I51,I72,0.019642857142857142
I51,I95,0.024253731343283583
I51,J81,0.012939001848428836
I51,K72,0.0166358595194085
I51,L50,0.018315018315018316
I51,M10,0.059490084985835696
I51,N18,0.05802047781569966
I51,N19,0.018018018018018018
I51,N20,0.02218430034129693
I51,N42,0.011194029850746268
I63,D65,0.07407407407407407
I63,D68,0.10869565217391304
I63,D69,0.04
I63,E40,0.07407407407407407
I63,E46,0.07407407407407407
I63,G12,0.04918032786885246
I63,H34,0.1111111111111111
I63,H35,0.03669724770642202
I63,I05,0.07692307692307693
I63,I26,0.07017543859649122
I63,I61,0.10526315789473684
I63,I64,0.1568627450980392
I63,I70,0.05813953488372093
I63,I81,0.07142857142857142
I63,M87,0.10416666666666667
I63,N96,0.07407407407407407
I64,K44,0.05172413793103448
I64,C90,0.03571428571428571
I64,D69,0.04716981132075472
I64,G00,0.045454545454545456
I64,G12,0.04411764705882353
I64,G57,0.05
I64,H34,0.08823529411764706
I64,H35,0.043478260869565216
I64,I05,0.06060606060606061
I64,I26,0.0625
I64,I61,0.07692307692307693
I64,I70,0.12643678160919541
I64,K25,0.06060606060606061
I64,K72,0.0851063829787234
I64,K83,0.05
I64,K92,0.041666666666666664
I64,M87,0.05263157894736842
I64,N18,0.08035714285714286
I64,N96,0.058823529411764705
I70,K44,0.06206896551724138
I70,A78,0.029411764705882353
I70,B79,0.03076923076923077
I70,C24,0.028985507246376812
I70,D71,0.02857142857142857
I70,E78,0.08783783783783784
I70,F22,0.0375
I70,G12,0.04040404040404041
I70,H35,0.07801418439716312
I70,H40,0.020155038759689922
I70,I11,0.0641025641025641
I70,I35,0.045871559633027525
I70,I65,0.11392405063291139
I70,I67,0.059602649006622516
I70,I72,0.050505050505050504
I70,J81,0.05194805194805195
I70,K55,0.041237113402061855
I70,N18,0.09285714285714286
J81,K44,0.029411764705882353
J81,L40,0.008784773060029283
J81,M07,0.05357142857142857
J81,N18,0.04
J81,L73,0.058823529411764705
J81,D57,0.0625
J81,H35,0.03
J81,G00,0.041666666666666664
K25,K20,0.04395604395604396
K25,K26,0.19047619047619047
K25,K27,0.18867924528301888
K25,M16,0.044444444444444446
K25,M71,0.05
K25,N94,0.06382978723404255
K44,K22,0.04938271604938271
K44,I06,0.0392156862745098
K44,I11,0.049019607843137254
K44,I35,0.045454545454545456
K44,K21,0.04918032786885246
K44,K92,0.056451612903225805
K44,N18,0.047337278106508875
K83,N18,0.05303030303030303
K83,N30,0.04838709677419355
K83,K74,0.04285714285714286
K83,K80,0.04580152671755725
K83,K81,0.06060606060606061
K86,N18,0.03636363636363636
K86,I61,0.05
K86,K80,0.037037037037037035
K86,K85,0.09803921568627451
L40,J41,0.011782032400589101
L40,J42,0.014619883040935672
L40,L43,0.017391304347826087
L40,E03,0.07319391634980989
L40,B02,0.007385524372230428
L40,B16,0.013353115727002967
L40,B26,0.011816838995568686
L40,C44,0.029177718832891247
L40,K02,0.07579787234042554
L40,K40,0.0812720848056537
L40,K74,0.011644832605531296
L40,L21,0.02302158273381295
L40,L24,0.008888888888888889
L40,L57,0.02188782489740082
L40,L73,0.01020408163265306
L40,L93,0.02606310013717421
L40,M05,0.07288317256162916
L40,M07,0.040697674418604654
L40,M30,0.013043478260869565
L40,M34,0.011661807580174927
L40,M45,0.04336043360433604
L57,L43,0.061855670103092786
L57,C02,0.03614457831325301
L57,C43,0.14482758620689656
L57,C44,0.2826086956521739
L57,C80,0.05555555555555555
L57,D23,0.04878048780487805
L57,D36,0.04819277108433735
L57,D48,0.05063291139240506
L57,D83,0.03260869565217391
L57,E70,0.03529411764705882
L57,L21,0.06666666666666667
L57,L53,0.03296703296703297
L57,L55,0.1503267973856209
L57,L81,0.05263157894736842
L57,L82,0.14705882352941177
L57,L98,0.07526881720430108
L57,M05,0.04415584415584416
L57,M71,0.025974025974025976
M13,L43,0.07692307692307693
M13,M05,0.03513513513513514
M13,I49,0.05952380952380952
M13,D80,0.041666666666666664
M13,F52,0.16666666666666666
M13,G50,0.12195121951219512
M13,I84,0.16393442622950818
M13,K64,0.15625
M13,L29,0.18181818181818182
M13,L55,0.08275862068965517
M13,M19,0.603448275862069
M13,M54,0.17582417582417584
M13,M79,0.21739130434782608
M13,N94,0.0625
M45,M07,0.08527131782945736
M45,L21,0.046511627906976744
M45,L73,0.035398230088495575
M45,M30,0.0423728813559322
M45,M86,0.028037383177570093
M45,N94,0.028037383177570093
M86,N18,0.030612244897959183
M86,M30,0.05405405405405406
M86,M10,0.01174496644295302
M86,L03,0.1111111111111111
M86,L97,0.15384615384615385
M86,L98,0.08333333333333333
N18,C24,0.021739130434782608
N18,D33,0.021739130434782608
N18,D57,0.0392156862745098
N18,D69,0.0375
N18,E21,0.0380952380952381
N18,I05,0.022727272727272728
N18,I11,0.06
N18,I12,0.13043478260869565
N18,I13,0.11235955056179775
N18,I81,0.022222222222222223
N18,M10,0.03353658536585366
N18,N19,0.34444444444444444
N18,N20,0.0472972972972973
N18,N25,0.042105263157894736
N18,N94,0.030612244897959183
G20,G21,0.020905923344947737
G20,G24,0.054838709677419356
G20,G31,0.011029411764705883
G56,H40,0.02252252252252252
G56,M48,0.028846153846153848
J41,M07,0.09615384615384616
J41,A17,0.07142857142857142
J41,J42,0.6666666666666666
J41,K27,0.08108108108108109
J42,M07,0.0847457627118644
J42,J20,0.09523809523809523
J42,J96,0.1
J42,K27,0.06818181818181818
J20,A85,0.25
J20,C24,0.14285714285714285
J20,J40,0.16666666666666666
J20,J46,0.25
J46,A85,0.2
M30,L93,0.06315789473684211
D80,L43,0.06521739130434782
D80,C91,0.036585365853658534
D80,C83,0.07575757575757576
D80,D83,0.10810810810810811
D80,C81,0.04477611940298507
D83,B48,0.08
K02,K22,0.05339805825242718
K02,B26,0.03496503496503497
K02,F20,0.03663985701519214
K02,K40,0.0702247191011236
K02,M46,0.0364963503649635
B02,D69,0.03571428571428571
C90,C80,0.05232558139534884
C90,C91,0.05641025641025641
C90,C83,0.054945054945054944
C90,C84,0.14594594594594595
C90,C61,0.08888888888888889
C90,C81,0.11046511627906977
C90,C56,0.09183673469387756
C90,C15,0.02054794520547945
C90,C25,0.08783783783783784
C90,C43,0.05909090909090909
C90,C82,0.11875
C90,C85,0.10067114093959731
C90,C92,0.04779411764705882
C90,C95,0.07142857142857142
C90,C96,0.027972027972027972
C90,D05,0.04516129032258064
D69,C83,0.04878048780487805
D69,C92,0.04716981132075472
D69,D47,0.04938271604938271
D69,D75,0.06315789473684211
D69,H34,0.025
E05,E03,0.026143790849673203
E05,E04,0.125
E05,C73,0.06666666666666667
E05,E07,0.14285714285714285
E27,L70,0.02702702702702703
E27,A17,0.14285714285714285
E27,E26,0.043478260869565216
E27,H30,0.125
E27,M77,0.125
H26,H30,0.009174311926605505
H26,M16,0.017857142857142856
H26,M71,0.013636363636363636
H66,I79,0.125
H66,L28,0.1
J84,J96,0.0625
J84,N84,0.05263157894736842
L93,M05,0.0549738219895288
L93,M34,0.09090909090909091
M07,J96,0.057692307692307696
M07,L21,0.0945945945945946
M07,L73,0.06779661016949153
M07,M46,0.0425531914893617
M12,B16,0.13333333333333333
M12,C10,0.2
M12,M60,0.1
M34,M05,0.03254437869822485
M34,L53,0.05128205128205128
E13,E78,0.0529595015576324
E13,E28,0.16310160427807488
E78,C24,0.02
E78,I35,0.04316546762589928
E78,I72,0.038461538461538464
E78,K80,0.07058823529411765
E78,K81,0.045454545454545456
E78,M10,0.031578947368421054
F39,F12,0.09923664122137404
F39,F30,0.9433962264150944
F39,F42,0.044642857142857144
F39,E23,0.03205128205128205
F39,F11,0.07758620689655173
F39,F13,0.04672897196261682
F39,F14,0.09649122807017543
F39,F15,0.04672897196261682
F39,F16,0.04672897196261682
F39,F18,0.04672897196261682
F39,F19,0.04672897196261682
F39,F20,0.0319634703196347
F39,F25,0.064
F39,F29,0.029411764705882353
F39,F34,0.04672897196261682
F39,F38,0.026785714285714284
F39,F41,0.052132701421800945
F39,F50,0.05343511450381679
F39,F60,0.028037383177570093
F39,F91,0.04424778761061947
F39,G00,0.03125
F39,G10,0.07462686567164178
F39,G40,0.03285420944558522
F39,K85,0.03816793893129771
F39,N42,0.02654867256637168
G00,F12,0.05434782608695652
G00,C80,0.042105263157894736
G00,C91,0.05084745762711865
G00,C83,0.047619047619047616
G00,K92,0.041237113402061855
G00,F30,0.032467532467532464
G00,I81,0.03278688524590164
G00,G50,0.043478260869565216
G00,C02,0.04411764705882353
G00,G12,0.043010752688172046
G00,G92,0.06382978723404255
G12,G60,0.046511627906976744
H35,K92,0.032
H35,H54,0.06521739130434782
H40,I72,0.01607717041800643
H40,H52,0.06143344709897611
H40,I46,0.016233766233766232
H40,I95,0.014975041597337771
H40,K41,0.008417508417508417
H40,M40,0.010033444816053512
I05,B03,0.3333333333333333
I05,I81,0.2
I11,N19,0.0851063829787234
I11,I12,0.13333333333333333
I11,I13,0.16
I61,F99,0.047619047619047616
I61,L25,0.0380952380952381
I81,K92,0.045454545454545456
I81,B03,0.2
K92,C80,0.05128205128205128
K92,C83,0.0449438202247191
K92,E40,0.046511627906976744
K92,E46,0.046511627906976744
K92,C20,0.04
L70,A75,0.037037037037037035
L70,A77,0.037383177570093455
L70,L88,0.027522935779816515
L70,N42,0.02631578947368421
M10,N19,0.021311475409836064
M10,C84,0.021638330757341576
M10,C61,0.026627218934911243
M10,I12,0.013377926421404682
M10,I13,0.013490725126475547
M10,C25,0.014975041597337771
M10,C95,0.026239067055393587
M10,C64,0.027298850574712645
M10,C82,0.01948051948051948
M10,C85,0.019966722129783693
M10,K80,0.03048780487804878
M10,N20,0.02177293934681182
M65,L73,0.06451612903225806
M65,M16,0.09523809523809523
M87,H34,0.06896551724137931
M87,N96,0.07142857142857142
A17,B00,0.125
A17,H30,0.5
A17,H60,0.3333333333333333
A17,L26,0.5
A17,M71,0.2
A17,M77,0.5
B16,C10,0.15384615384615385
B16,L24,0.125
B16,M60,0.08695652173913043
J39,J33,0.0967741935483871
L73,M46,0.08333333333333333
K29,M66,0.0625
N12,N16,0.26666666666666666
C10,M60,0.1111111111111111
H91,H81,0.03164556962025317
H91,M51,0.030534351145038167
H91,H93,0.03482587064676617
M05,E03,0.09957924263674614
M05,C44,0.05896805896805897
M05,L53,0.017543859649122806
M60,K40,0.0196078431372549
M60,G72,0.175
M60,H02,0.0425531914893617
M60,M62,0.28
C52,H71,1.0
H30,H60,0.25
H30,L26,0.3333333333333333
H30,M67,0.125
H30,M77,0.3333333333333333
L26,L21,0.05263157894736842
L26,H60,0.25
L26,M77,0.3333333333333333
M77,M71,0.16666666666666666
M77,H60,0.25
M77,M25,0.14285714285714285
A69,B74,0.2222222222222222
A69,G62,0.4
C44,L43,0.056
C44,E03,0.04681647940074907
C44,D23,0.05504587155963303
C44,D36,0.05454545454545454
C44,C43,0.11428571428571428
C44,D48,0.037037037037037035
C44,L21,0.05223880597014925
C44,L55,0.10215053763440861
C44,L81,0.04878048780487805
C44,L82,0.09774436090225563
C44,L98,0.05737704918032787
E03,L43,0.02754237288135593
E03,C73,0.022267206477732792
E03,E04,0.023605150214592276
E03,E07,0.02826086956521739
E03,J33,0.018867924528301886
F22,F51,0.1
F22,F02,0.07142857142857142
L43,J33,0.07272727272727272
D73,C54,0.05
D73,C66,0.1
D89,C83,0.05405405405405406
D89,C92,0.023952095808383235
D89,C93,0.05555555555555555
D89,K06,0.07142857142857142
D89,K66,0.05
K06,C83,0.038461538461538464
A75,A77,0.8
D56,D57,0.19230769230769232
D56,D45,0.06896551724137931
D56,D58,0.075
D56,D74,0.125
D57,B54,0.15151515151515152
D57,D58,0.11627906976744186
D57,D74,0.09523809523809523
D74,D45,0.09523809523809523
A90,L95,0.25
A90,A83,0.21428571428571427
A90,A95,0.21428571428571427
B33,N04,0.03418803418803419
B33,N05,0.034782608695652174
B33,B34,0.8962264150943396
B33,B99,0.6391752577319587
B34,K40,0.044642857142857144
B34,A83,0.09090909090909091
B34,A95,0.09090909090909091
B34,B99,0.5740740740740741
L28,I79,0.125
L28,C88,0.25
L28,K05,0.1
N94,F12,0.0851063829787234
N94,M16,0.09523809523809523
N94,M71,0.125
N94,H57,0.06060606060606061
N94,N95,0.07692307692307693
C15,N15,0.125
C15,N90,0.125
C15,M61,0.2
C18,N39,0.08888888888888889
C18,C56,0.0891089108910891
C18,C20,0.140625
C18,C54,0.09523809523809523
C18,C79,0.07894736842105263
C18,D05,0.07407407407407407
C18,D12,0.14035087719298245
C18,K63,0.1839080459770115
C20,C61,0.04477611940298507
C20,N39,0.09090909090909091
C20,C56,0.09
C20,D76,0.047619047619047616
C20,K63,0.07368421052631578
C23,E24,0.05084745762711865
C23,C56,0.04672897196261682
C23,C60,0.075
C23,C24,0.046511627906976744
C25,C43,0.04672897196261682
C25,C84,0.1375
C25,C61,0.10714285714285714
C25,C82,0.1836734693877551
C25,C81,0.1864406779661017
C25,C85,0.30303030303030304
C25,C95,0.08064516129032258
C25,G21,0.07317073170731707
C25,C56,0.2236842105263158
C25,C24,0.08333333333333333
C25,C79,0.2
C25,D05,0.3225806451612903
C54,C56,0.11702127659574468
C54,D05,0.08163265306122448
C54,C24,0.05555555555555555
C54,D12,0.15384615384615385
C56,C80,0.0660377358490566
C56,C83,0.05982905982905983
C56,C84,0.1076923076923077
C56,C61,0.16447368421052633
C56,C82,0.11
C56,C81,0.10810810810810811
C56,C92,0.09595959595959595
C56,C85,0.12941176470588237
C56,C95,0.1761006289308176
C56,G21,0.043010752688172046
C56,C24,0.025974025974025976
C56,C73,0.042735042735042736
C56,C74,0.037037037037037035
C56,C79,0.0547945205479452
C56,D05,0.20512820512820512
C56,D07,0.03571428571428571
C56,D12,0.10989010989010989
C56,D17,0.02702702702702703
C56,D32,0.05
C56,D46,0.11666666666666667
C60,C80,0.07317073170731707
C60,C30,0.2
C60,C81,0.038461538461538464
C60,C02,0.14285714285714285
C60,N15,0.25
C60,N90,0.25
C61,C80,0.09923664122137404
C61,N97,0.043209876543209874
C61,C83,0.0472972972972973
C61,C84,0.08024691358024691
C61,C81,0.1
C61,C37,0.01904761904761905
C61,C73,0.033783783783783786
C61,C74,0.036036036036036036
C61,C82,0.09230769230769231
C61,C85,0.10434782608695652
C61,C92,0.05084745762711865
C61,C95,0.09547738693467336
C61,D05,0.09649122807017543
C61,D07,0.05357142857142857
C61,F24,0.01904761904761905
C61,L65,0.01904761904761905
C79,G21,0.12
C79,D05,0.13636363636363635
C79,C48,0.25
C80,F12,0.0684931506849315
C80,C81,0.08433734939759036
C80,D07,0.125
C80,C02,0.061224489795918366
C80,C43,0.047619047619047616
C80,C74,0.0625
C80,C83,0.0963855421686747
C80,C91,0.08247422680412371
C80,C92,0.05142857142857143
C80,C96,0.06976744186046512
C80,D05,0.08928571428571429
C80,D09,0.044444444444444446
C80,D48,0.06521739130434782
C80,F24,0.04878048780487805
C80,N85,0.044444444444444446
C80,N97,0.039603960396039604
C81,C83,0.052083333333333336
C81,C84,0.12037037037037036
C81,C82,0.14285714285714285
C81,C85,0.1774193548387097
C81,C92,0.043010752688172046
C81,C95,0.09333333333333334
C81,D05,0.07575757575757576
C83,C43,0.043795620437956206
C83,C91,0.16
C83,C84,0.12962962962962962
C83,C64,0.029239766081871343
C83,C88,0.03773584905660377
C83,C92,0.0893854748603352
C83,C94,0.06329113924050633
C83,C95,0.057692307692307696
C83,C96,0.09615384615384616
C83,D76,0.03508771929824561
C84,C43,0.07236842105263158
C84,L82,0.05555555555555555
C84,C91,0.0625
C84,L99,0.0641025641025641
C84,C82,0.13541666666666666
C84,C85,0.14634146341463414
C84,C86,0.05405405405405406
C84,C94,0.050505050505050504
C84,C95,0.1144578313253012
C84,D05,0.06976744186046512
C84,E24,0.03296703296703297
C92,L81,0.030303030303030304
C92,C43,0.07272727272727272
C92,C91,0.10582010582010581
C92,C62,0.0136986301369863
C92,C64,0.03065134099616858
C92,C86,0.02027027027027027
C92,C93,0.06164383561643835
C92,C94,0.11320754716981132
C92,C95,0.22274881516587677
C92,C96,0.0273972602739726
C92,D46,0.20588235294117646
C92,G57,0.02
C94,C43,0.06837606837606838
C94,C91,0.053763440860215055
C94,C95,0.13076923076923078
D05,N97,0.04878048780487805
D05,C43,0.046296296296296294
D05,C85,0.1282051282051282
D05,C95,0.07142857142857142
D05,G21,0.07142857142857142
D05,N62,0.06666666666666667
D12,K63,0.056179775280898875
G21,I67,0.0625
G21,F03,0.10975609756097561
G21,F80,0.07142857142857142
G21,G10,0.06896551724137931
G21,H93,0.06306306306306306
N85,F70,0.02247191011235955
C02,N46,0.05128205128205128
C02,C74,0.09523809523809523
C02,N15,0.08333333333333333
C02,N90,0.08333333333333333
C37,C43,0.021505376344086023
C37,C30,0.25
C37,N15,0.3333333333333333
C37,N90,0.3333333333333333
C43,L21,0.04838709677419355
C43,L53,0.027522935779816515
C43,L81,0.06306306306306306
C43,C91,0.07534246575342465
C43,C95,0.07291666666666667
C43,D23,0.050505050505050504
C43,D36,0.05
C43,C64,0.05339805825242718
C43,C73,0.05223880597014925
C43,C96,0.0425531914893617
C43,D03,0.030612244897959183
C43,D17,0.021505376344086023
C43,D22,0.03260869565217391
C43,D48,0.030612244897959183
C43,D76,0.030927835051546393
C43,E70,0.02912621359223301
C43,L82,0.08
C64,F12,0.03164556962025317
C64,C91,0.03260869565217391
C64,C95,0.03463203463203463
C64,C73,0.029585798816568046
C64,C96,0.0234375
C64,D09,0.023255813953488372
C64,D25,0.041379310344827586
C74,N46,0.05263157894736842
C74,E24,0.0967741935483871
C74,E30,0.17647058823529413
C74,N15,0.09090909090909091
C74,N90,0.09090909090909091
C91,L53,0.04938271604938271
C91,C85,0.1
C91,C88,0.045454545454545456
C91,C95,0.16233766233766234
C91,C96,0.09230769230769231
D09,G10,0.07142857142857142
D32,D17,0.16666666666666666
I79,I35,0.03636363636363636
I79,I72,0.044444444444444446
C95,N97,0.03468208092485549
C95,L81,0.037037037037037035
C95,C82,0.10144927536231885
C95,C85,0.12295081967213115
C95,C96,0.034482758620689655
C95,D17,0.017391304347826087
C95,D46,0.2152777777777778
D07,N97,0.05333333333333334
D07,F24,0.13333333333333333
D07,N62,0.08695652173913043
D07,N95,0.07142857142857142
D23,L82,0.1
D23,C71,0.08
D23,D36,0.9230769230769231
D23,H47,0.05714285714285714
D23,N15,0.08333333333333333
D23,N90,0.08333333333333333
D36,L82,0.09803921568627451
D36,C71,0.07692307692307693
D36,H47,0.05555555555555555
D36,N15,0.07692307692307693
D36,N90,0.07692307692307693
I35,I06,0.3469387755102041
I35,C46,0.03636363636363636
I35,I65,0.1076923076923077
I35,I71,0.08771929824561403
I35,I72,0.11392405063291139
I35,I83,0.06557377049180328
N62,N97,0.0410958904109589
N62,C55,0.13333333333333333
N62,N95,0.09090909090909091
N97,N46,0.056179775280898875
N97,E28,0.06611570247933884
N97,C85,0.047619047619047616
N97,D25,0.04597701149425287
N97,N91,0.057971014492753624
E07,E00,0.16666666666666666
E28,L65,0.010309278350515464
F30,F12,0.104
F30,E22,0.032520325203252036
F30,F11,0.08181818181818182
F30,F13,0.04950495049504951
F30,F14,0.10185185185185185
F30,F15,0.04950495049504951
F30,F16,0.04950495049504951
F30,F18,0.04950495049504951
F30,F19,0.04950495049504951
F30,F20,0.031192660550458717
F30,F25,0.06722689075630252
F30,F42,0.04716981132075472
F30,E23,0.03333333333333333
F30,F29,0.03048780487804878
F30,F34,0.04950495049504951
F30,F38,0.02830188679245283
F30,F41,0.05365853658536585
F30,F50,0.056
F30,F60,0.0297029702970297
F30,F91,0.04672897196261682
F30,G10,0.078125
F30,G40,0.033264033264033266
F30,K85,0.031746031746031744
F41,K21,0.07881773399014778
F41,F12,0.04054054054054054
F41,F20,0.03260869565217391
F41,F38,0.059322033898305086
F41,K58,0.05851063829787234
G40,F70,0.036637931034482756
G40,F71,0.06896551724137931
G40,F81,0.06277056277056277
G40,F79,0.034782608695652174
G40,F72,0.0407673860911271
G96,G92,0.046511627906976744
G57,L81,0.06060606060606061
G57,H18,0.024193548387096774
N64,G50,0.047619047619047616
N64,N60,0.125
H34,B03,0.2
H34,L95,0.2
H34,N96,0.4
D75,D45,0.1388888888888889
D75,C75,0.07142857142857142
D75,D47,0.25
D75,E83,0.08163265306122448
I06,I71,0.15384615384615385
I06,I72,0.07692307692307693
I06,I83,0.1
I06,L91,0.05555555555555555
I72,I67,0.08064516129032258
I72,I65,0.16981132075471697
I72,I71,0.08333333333333333
I72,I99,0.04878048780487805
I72,K40,0.03272727272727273
K55,J17,0.04878048780487805
L95,D65,0.25
L95,F21,0.5
C88,J82,0.25
L25,N20,0.03731343283582089
F17,F12,0.10526315789473684
F17,F13,0.24
F17,F14,0.1891891891891892
F17,F15,0.24
F17,F16,0.24
F17,F18,0.24
F17,F19,0.24
F17,E22,0.061224489795918366
F17,F11,0.15789473684210525
F17,F20,0.012548262548262547
F17,F25,0.10638297872340426
F17,F91,0.12121212121212122
G43,K62,0.02074688796680498
I46,I95,0.21951219512195122
I46,I49,0.04
I46,K64,0.08333333333333333
I46,L50,0.1875
I46,N40,0.05
I46,N49,0.05405405405405406
I95,H69,0.1111111111111111
I95,L50,0.28125
I95,N40,0.06818181818181818
J33,K20,0.060240963855421686
K20,K22,0.06923076923076923
K20,K21,0.045454545454545456
L21,H60,0.05128205128205128
L21,L98,0.0847457627118644
L21,L82,0.06578947368421052
L21,L53,0.05454545454545454
L21,L81,0.0847457627118644
L50,N40,0.058823529411764705
D45,C86,0.08695652173913043
D45,E83,0.09090909090909091
J35,J36,0.13043478260869565
M16,M51,0.06896551724137931
M16,H57,0.06666666666666667
M16,M71,0.25
M16,N83,0.047619047619047616
M71,H57,0.08
M71,K11,0.0392156862745098
B79,D71,0.125
A81,F02,0.26666666666666666
F02,E85,0.06818181818181818
F02,A85,0.15384615384615385
L81,D48,0.09375
L81,L55,0.07563025210084033
L81,L98,0.08333333333333333
L81,L82,0.06153846153846154
L98,L03,0.1
L98,I74,0.0625
L98,I83,0.07692307692307693
L98,I99,0.07142857142857142
L98,D48,0.12903225806451613
L98,L55,0.06666666666666667
L98,L97,0.07692307692307693
N40,I84,0.06976744186046512
N40,K64,0.06521739130434782
N40,L29,0.06
N40,K63,0.043478260869565216
D81,A83,0.05660377358490566
D81,A95,0.05660377358490566
K22,K21,0.06358381502890173
L82,L55,0.07407407407407407
L82,L99,0.12244897959183673
M19,I49,0.06622516556291391
M19,G50,0.15384615384615385
M19,L55,0.09375
M19,K64,0.2127659574468085
M19,F52,0.23255813953488372
M19,I84,0.22727272727272727
M19,L29,0.24489795918367346
M19,M54,0.21621621621621623
M19,M79,0.28846153846153844
A04,K58,0.03488372093023256
N04,N06,0.07692307692307693
N04,N07,0.07692307692307693
N04,N00,0.07142857142857142
N04,N01,0.07407407407407407
N04,N05,0.9230769230769231
N05,N06,0.08333333333333333
N05,N07,0.08333333333333333
N05,N00,0.07692307692307693
N05,N01,0.08
H80,K41,0.045454545454545456
H80,K63,0.0392156862745098
E87,I12,0.08695652173913043
N00,N01,0.4
N00,N06,0.5
N00,N07,0.5
I80,D68,0.24324324324324326
I80,I26,0.14285714285714285
