,Trajectory,Disease list,Drug,FDR,Disease Consensus Name List,PubMed count,PubMed count avg
18597,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Nicardipine,0.03992666,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 16, 27, 10]",13.25
18598,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Efavirenz,0.008509639,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 17, 2, 309]",82.0
18599,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Simvastatin,0.021287273,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[2, 128, 22, 21, 412]",117.0
18600,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Tamoxifen,0.008623457,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[14, 186, 377, 672, 1608]",571.4
18601,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Amprenavir,0.005502636,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 3, 1, 0, 22]",5.2
18602,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Loperamide,0.008509639,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 336, 17, 4, 255]",122.4
18603,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Granisetron,0.030300849,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[3, 32, 11, 7, 167]",44.0
18604,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Azelastine,0.010177448,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 5, 1, 0, 13]",3.8
18605,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Telithromycin,0.030300849,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 5, 0, 0, 2]",1.4
18606,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Perhexiline,0.040460906,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 3, 0, 16]",4.75
18607,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Atorvastatin,0.036205945,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[1, 112, 21, 5, 352]",98.2
18608,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Fluvastatin,0.021287273,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 10, 6, 3, 39]",11.6
18609,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Nifedipine,0.036205945,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[8, 123, 66, 36, 1978]",442.2
18610,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Itraconazole,0.005502636,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[6, 99, 29, 15, 305]",90.8
18611,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Domperidone,0.005502636,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 64, 55, 11, 591]",144.2
18612,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Halofantrine,0.030300849,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 3, 0, 0, 5]",1.6
18613,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Dexamethasone,0.005727506,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[38, 646, 1636, 585, 7396]",2060.2
18614,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Ethylmorphine,0.040460906,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 0, 0, 0, 29]",5.8
18615,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Ospemifene,0.040460906,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[1, 0, 2, 0, 5]",1.6
18616,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Temsirolimus,0.040460906,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 4, 59, 17, 49]",25.8
18617,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Midostaurin,0.018754472,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 0, 2, 8, 12]",4.4
18618,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Artemether,0.001416633,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 20, 6, 0, 45]",14.2
18619,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Sulfaphenazole,0.040460906,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 1, 0, 0, 7]",1.6
18620,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Crizotinib,0.040460906,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[1, 7, 341, 70, 237]",131.2
18621,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Enzalutamide,0.005502636,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[1, 3, 37, 104, 41]",37.2
18622,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Ibrutinib,0.040460906,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[1, 4, 49, 55, 252]",72.2
18623,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Vortioxetine,0.012038516,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 0, 5, 0, 96]",20.2
18624,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Asunaprevir,0.006880729,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 1, 0, 1, 2]",0.8
18625,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Isavuconazole,0.033205473,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 7, 0, 41]",12.0
18626,441,"['N30', 'K63', 'C71', 'D36', 'D43']",Valbenazine,0.021069025,"['cystitis', 'diseases of intestine', 'malignant neoplasm of brain', 'benign neoplasm of sites', 'neoplasm of uncertain or unknown behaviour of brain and central nervous system']","[0, 0, 0, 0, 8]",1.6
18627,442,"['D50', 'D62', 'K25', 'K26']",Desmopressin,0.021226884,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[10, 0, 2, 1]",3.25
18628,442,"['D50', 'D62', 'K25', 'K26']",Dihomo-gamma-linolenic acid,0.008954795,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[1, 0, 3, 1]",1.25
18629,442,"['D50', 'D62', 'K25', 'K26']",Mesalazine,0.044329348,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[8, 0, 28, 8]",11.0
18630,442,"['D50', 'D62', 'K25', 'K26']",Metformin,0.028281309,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[12, 0, 17, 2]",7.75
18631,442,"['D50', 'D62', 'K25', 'K26']",Sucralfate,0.028281309,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[8, 0, 781, 380]",292.25
18632,442,"['D50', 'D62', 'K25', 'K26']",Nabumetone,0.014762834,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 27, 6]",8.25
18633,442,"['D50', 'D62', 'K25', 'K26']",Ketorolac,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 3, 34, 7]",11.0
18634,442,"['D50', 'D62', 'K25', 'K26']",Tenoxicam,0.014762834,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 8, 1]",3.0
18635,442,"['D50', 'D62', 'K25', 'K26']",Tolmetin,0.028281309,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 23, 11]",8.5
18636,442,"['D50', 'D62', 'K25', 'K26']",Cimetidine,0.023578246,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[4, 0, 2194, 1703]",975.25
18637,442,"['D50', 'D62', 'K25', 'K26']",Rofecoxib,0.044329348,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 1, 119, 30]",37.5
18638,442,"['D50', 'D62', 'K25', 'K26']",Piroxicam,0.044329348,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[2, 1, 129, 35]",41.75
18639,442,"['D50', 'D62', 'K25', 'K26']",Fenoprofen,0.021226884,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 6, 0]",1.5
18640,442,"['D50', 'D62', 'K25', 'K26']",Mefenamic acid,0.021226884,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[4, 0, 29, 4]",9.25
18641,442,"['D50', 'D62', 'K25', 'K26']",Phenylbutazone,0.044329348,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 311, 40]",87.75
18642,442,"['D50', 'D62', 'K25', 'K26']",Meloxicam,0.035804276,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[1, 1, 53, 13]",17.0
18643,442,"['D50', 'D62', 'K25', 'K26']",Carprofen,0.008954795,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 7, 4]",2.75
18644,442,"['D50', 'D62', 'K25', 'K26']",Diflunisal,0.028281309,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 19, 3]",5.5
18645,442,"['D50', 'D62', 'K25', 'K26']",Suprofen,0.021226884,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 3, 0]",0.75
18646,442,"['D50', 'D62', 'K25', 'K26']",Phenformin,0.021226884,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[1, 0, 2, 2]",1.25
18647,442,"['D50', 'D62', 'K25', 'K26']",Famotidine,0.014762834,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[2, 0, 600, 307]",227.25
18648,442,"['D50', 'D62', 'K25', 'K26']",Meclofenamic acid,0.035804276,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 4, 0]",1.0
18649,442,"['D50', 'D62', 'K25', 'K26']",Acetylsalicylic acid,0.012503334,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[92, 1, 603]",232.0
18650,442,"['D50', 'D62', 'K25', 'K26']",Bromfenac,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0, 0]",0.0
18651,442,"['D50', 'D62', 'K25', 'K26']",Oxaprozin,0.008954795,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 2, 1]",0.75
18652,442,"['D50', 'D62', 'K25', 'K26']",Balsalazide,0.021226884,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0, 0]",0.0
18653,442,"['D50', 'D62', 'K25', 'K26']",Minocycline,0.006007739,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[1, 0, 9, 8]",4.5
18654,442,"['D50', 'D62', 'K25', 'K26']",Thalidomide,0.006007739,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[13, 0, 3, 1]",4.25
18655,442,"['D50', 'D62', 'K25', 'K26']",Lumiracoxib,0.028281309,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[10, 2]",6.0
18656,442,"['D50', 'D62', 'K25', 'K26']",Glucosamine,0.035804276,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[4, 0, 57, 16]",19.25
18657,442,"['D50', 'D62', 'K25', 'K26']",Magnesium salicylate,0.008954795,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0, 0]",0.0
18658,442,"['D50', 'D62', 'K25', 'K26']",Salsalate,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 4, 4]",2.0
18659,442,"['D50', 'D62', 'K25', 'K26']",Choline magnesium trisalicylate,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 1, 0]",0.25
18660,442,"['D50', 'D62', 'K25', 'K26']",Antrafenine,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0]",0.0
18661,442,"['D50', 'D62', 'K25', 'K26']",Tiaprofenic acid,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 5, 3]",2.0
18662,442,"['D50', 'D62', 'K25', 'K26']",Niflumic Acid,0.044329348,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 6, 1]",1.75
18663,442,"['D50', 'D62', 'K25', 'K26']",Histamine,0.006007739,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[33, 0, 3841, 1937]",1452.75
18664,442,"['D50', 'D62', 'K25', 'K26']",Lornoxicam,0.008954795,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 4, 3]",1.75
18665,442,"['D50', 'D62', 'K25', 'K26']",Aceclofenac,0.008954795,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 18, 3]",5.25
18666,442,"['D50', 'D62', 'K25', 'K26']",Nepafenac,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0, 0]",0.0
18667,442,"['D50', 'D62', 'K25', 'K26']",Triflusal,0.021226884,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0, 0]",0.0
18668,442,"['D50', 'D62', 'K25', 'K26']",Cholecystokinin,0.035804276,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[3, 0, 241, 161]",101.25
18669,442,"['D50', 'D62', 'K25', 'K26']",Pomalidomide,0.028281309,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0]",0.0
18670,442,"['D50', 'D62', 'K25', 'K26']",Loxoprofen,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 23, 6]",7.25
18671,442,"['D50', 'D62', 'K25', 'K26']",Dexibuprofen,0.044329348,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 5, 1]",1.5
18672,442,"['D50', 'D62', 'K25', 'K26']",Dexketoprofen,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 4, 1]",1.6666666666666667
18673,442,"['D50', 'D62', 'K25', 'K26']",Tolfenamic Acid,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 6, 1]",1.75
18674,442,"['D50', 'D62', 'K25', 'K26']",Propacetamol,0.021226884,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 3]",1.0
18675,442,"['D50', 'D62', 'K25', 'K26']",Talniflumate,0.008954795,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 2, 0]",0.5
18676,442,"['D50', 'D62', 'K25', 'K26']",Foreskin keratinocyte (neonatal),0.00017032,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0, 0]",0.0
18677,442,"['D50', 'D62', 'K25', 'K26']",Phenyl salicylate,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 2, 0]",0.5
18678,442,"['D50', 'D62', 'K25', 'K26']",Trolamine salicylate,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0, 0]",0.0
18679,442,"['D50', 'D62', 'K25', 'K26']",Menthyl salicylate,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0]",0.0
18680,442,"['D50', 'D62', 'K25', 'K26']",Glycol salicylate,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0, 0]",0.0
18681,442,"['D50', 'D62', 'K25', 'K26']",Dipyrithione,0.004036467,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0, 0]",0.0
18682,442,"['D50', 'D62', 'K25', 'K26']",Binimetinib,0.044329348,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0, 0]",0.0
18683,442,"['D50', 'D62', 'K25', 'K26']",Ferrous sulfate,0.00141528,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[872, 0, 10, 5]",221.75
18684,442,"['D50', 'D62', 'K25', 'K26']",Bufexamac,0.014762834,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 0, 0]",0.0
18685,442,"['D50', 'D62', 'K25', 'K26']",Acemetacin,0.014762834,"['iron deficiency anaemia', 'acute posthaemorrhagic anaemia', 'gastric ulcer', 'duodenal ulcer']","[0, 0, 3, 0]",0.75
18686,443,"['D75', 'D64', 'D68', 'E21', 'E83']","Antihemophilic factor, human recombinant",4.531654012552079e-06,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[383, 10, 951, 0, 1]",269.0
18687,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Drotrecogin alfa,0.001948674,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[3, 48, 0, 0]",12.75
18688,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Cyclosporine,0.000126488,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[9819, 2971, 436, 139, 85]",2690.0
18689,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Coagulation Factor IX (Recombinant),0.006982774,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[494, 17, 1264, 0, 1]",355.2
18690,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Vitamin C,0.017142293,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[4740, 1558, 237, 54, 426]",1403.0
18691,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Menadione,2.7803351300094923e-06,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[73, 28, 46, 3, 2]",30.4
18692,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Pravastatin,3.245622731827004e-05,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[1295, 5, 5, 0, 6]",262.2
18693,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Fluvoxamine,0.035863086,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[74, 2, 6, 0, 2]",16.8
18694,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Erythromycin,0.016585569,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[2015, 228, 95, 3, 5]",469.2
18695,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Reserpine,0.012950151,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[463, 16, 17, 6, 4]",101.2
18696,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Nelfinavir,0.005075748,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[213, 10, 6, 0, 2]",46.2
18697,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Indinavir,7.1951690170024715e-06,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[291, 21, 15, 2]",82.25
18698,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Lovastatin,1.3173221498547944e-06,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[2460, 27, 14, 4, 35]",508.0
18699,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Phenytoin,0.0007375,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[937, 203, 71, 42, 26]",255.8
18700,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Olmesartan,0.001370395,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[411, 6, 2, 1, 3]",84.6
18701,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Argatroban,0.026925013,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[279, 7, 106, 0, 2]",78.8
18702,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Conjugated estrogens,0.002356571,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[491, 24, 34, 8, 18]",115.0
18703,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Morphine,0.003311156,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[1566, 297, 46, 9, 13]",386.2
18704,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Valproic Acid,0.049706428,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[998, 112, 80, 21, 20]",246.2
18705,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Codeine,0.020865861,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[180, 58, 15, 2, 5]",52.0
18706,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Indomethacin,0.004174505,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[159, 69, 29, 21]",69.5
18707,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Terfenadine,0.042025749,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[94, 1, 0, 0, 0]",19.0
18708,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Diltiazem,0.012950151,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']","[838, 15, 4, 8, 1]",173.2
