,Trajectory,Disease list,Drug,FDR,Disease Consensus Name List
18848,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Letermovir,3.245622731827004e-05,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18849,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Rucaparib,7.15591977829955e-06,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18850,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Betrixaban,0.001370395,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18851,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Protein S human,0.000458935,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18852,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Coagulation factor VII human,0.026925013,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18853,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Anti-inhibitor coagulant complex,0.000670568,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18854,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Coagulation Factor IX Human,0.006982774,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18855,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Levomenol,0.01221457,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18856,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Parachlorophenol,0.026925013,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18857,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Troleandomycin,0.030569852,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18858,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Antihemophilic factor human,0.000458935,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18859,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Acemetacin,0.044329348,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18860,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Enasidenib,7.798889161513705e-05,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18861,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Pibrentasvir,0.000246417,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18862,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Glecaprevir,0.000246417,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18863,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Emicizumab,0.01221457,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18864,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Ferric cation,0.002801026,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18865,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Estradiol acetate,0.001384716,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18866,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Estradiol benzoate,0.001384716,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18867,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Estradiol cypionate,0.001384716,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18868,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Estradiol dienanthate,0.001384716,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18869,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Estradiol valerate,0.001384716,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18870,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Ferric pyrophosphate citrate,0.044329348,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18871,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Lonoctocog alfa,4.531654012552079e-06,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18872,443,"['D75', 'D64', 'D68', 'E21', 'E83']",Moroctocog alfa,4.531654012552079e-06,"['diseases of blood and blood-forming organs', 'anaemias', 'coagulation defects', 'hyperparathyroidism and disorders of parathyroid gland', 'disorders of mineral metabolism']"
18873,444,"['E10', 'E13', 'E16', 'H26', 'H33']",NADH,3.354495443915436e-26,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18874,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Cholecalciferol,0.001212319,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18875,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Torasemide,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18876,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Glimepiride,0.017800643,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18877,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Dapsone,0.017940175,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18878,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Rosiglitazone,0.022875633,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18879,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Tenoxicam,0.017800643,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18880,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Dronabinol,0.028392479,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18881,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Rofecoxib,0.013518046,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18882,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Zafirlukast,0.020227102,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18883,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Fenoprofen,0.002066373,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18884,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Valdecoxib,0.008462665,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18885,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Voriconazole,0.028392479,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18886,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Triamcinolone,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18887,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Nicardipine,0.023034797,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18888,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Chlorpropamide,0.008462665,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18889,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Nateglinide,0.022875633,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18890,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Mefenamic acid,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18891,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Phenylbutazone,0.013518046,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18892,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Meloxicam,0.008462665,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18893,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Terbinafine,0.028392479,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18894,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Suprofen,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18895,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Ramelteon,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18896,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Oxaprozin,0.006687453,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18897,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Tioconazole,0.020227102,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18898,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Balsalazide,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18899,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Glyburide,0.019415435,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18900,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Guanfacine,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18901,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Tolterodine,0.020227102,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18902,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Fenofibrate,0.020227102,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18903,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Thalidomide,0.010257867,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18904,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Ibuprofen,0.008806526,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18905,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Glipizide,0.002066373,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18906,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Gliclazide,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18907,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Bicalutamide,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18908,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Pioglitazone,0.000760782,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18909,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Ifosfamide,0.038358731,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18910,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Gemfibrozil,0.013518046,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18911,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Lumiracoxib,0.004629711,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18912,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Antipyrine,0.010257867,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18913,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Etoricoxib,0.008462665,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18914,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Resveratrol,0.003958044,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18915,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Clevidipine,0.005134619,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18916,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Trabectedin,0.004629711,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18917,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Apremilast,0.00109786,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18918,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Sitaxentan,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18919,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Nilvadipine,0.010257867,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18920,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Lornoxicam,0.006687453,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18921,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Aceclofenac,0.006687453,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18922,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Ketobemidone,0.038358731,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18923,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Seratrodast,0.020227102,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18924,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Parecoxib,0.017800643,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18925,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Cannabidiol,0.010561602,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18926,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Dexibuprofen,0.013518046,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18927,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Levamlodipine,0.017800643,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18928,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Manidipine,0.020227102,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18929,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Foreskin fibroblast (neonatal),0.005134619,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18930,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Foreskin keratinocyte (neonatal),0.007415397,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18931,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Omega-3 fatty acids,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18932,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Isavuconazole,0.015951566,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18933,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Binimetinib,0.013518046,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18934,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Ferrous sulfate,0.002985999,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18935,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Piperaquine,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18936,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Ferric cation,0.033718474,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18937,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Fish oil,0.020227102,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18938,444,"['E10', 'E13', 'E16', 'H26', 'H33']",Nabiximols,0.008489753,"['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']"
18939,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Etanercept,0.001904264,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18940,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Urokinase,0.048777158,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18941,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Hyaluronidase,0.025640352,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18942,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Cyanocobalamin,0.001003757,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18943,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Ergocalciferol,0.014053892,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18944,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Icosapent,0.011127665,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18945,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Pravastatin,0.029868761,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18946,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Erythromycin,0.048777158,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18947,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Hydroxocobalamin,0.004753146,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18948,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Nelfinavir,0.021129113,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18949,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Lovastatin,0.029868761,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18950,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Mesalazine,0.028809267,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18951,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Valproic Acid,0.000209271,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18952,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Acetaminophen,0.013967744,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18953,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Indomethacin,0.0005426,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18954,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Sucralfate,0.000641599,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
18955,445,"['G91', 'I60', 'H04', 'H21', 'E11', 'E53', 'E55', 'G82', 'N08']",Tolmetin,0.014053892,"['hydrocephalus', 'subarachnoid haemorrhage', 'disorders of lachrymal system', 'disorders of iris and ciliary body', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'vitamin d deficiency', 'paraplegia and tetraplegia', 'glomerular disorders in diseases classified elsewhere']"
