,Trajectory,Disease list,Drug,FDR,Disease Consensus Name List
13660,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Carteolol,0.049592744,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13661,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Oxaliplatin,0.033256274,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13662,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Nortriptyline,8.867946613736671e-10,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13663,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Amoxapine,0.001314133,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13664,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Lamotrigine,0.000320325,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13665,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Propranolol,0.026021807,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13666,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Fenoprofen,0.030323574,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13667,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Clonidine,1.6390294109250289e-06,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13668,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Nizatidine,0.049592744,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13669,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Diclofenac,0.007400353,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13670,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Lisuride,0.012742277,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13671,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Doxazosin,7.707663517436655e-06,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13672,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Labetalol,0.001898519,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13673,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Cisapride,0.017769403,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13674,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Nicardipine,8.425839449014683e-06,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13675,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Efavirenz,0.036766893,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13676,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Prednisone,0.016000732,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13677,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Astemizole,0.001968533,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
13678,352,"['K50', 'A02', 'B34', 'D52', 'D53', 'E07', 'E46', 'E72', 'F09', 'G60', 'G70', 'G83', 'G90', 'H49', 'H61', 'I10', 'I30', 'I99', 'J02', 'J04', 'J11', 'J30', 'J41', 'K20', 'K27', 'K30', 'K46', 'K73', 'K75', 'L08', 'L28', 'L29', 'L50', 'L82', 'L85', 'M00', 'M34', 'M40', 'M46', 'N12']",Trazodone,0.001885358,"[""crohn's disease [regional enteritis]"", 'salmonella infections', 'viral infection of site', 'folate deficiency anaemia', 'nutritional anaemias', 'disorders of thyroid', 'protein-energy malnutrition', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'hereditary and idiopathic neuropathy', 'myasthenia gravis and myoneural disorders', 'paralytic syndromes', 'disorders of autonomic nervous system', 'paralytic strabismus', 'disorders of external ear', 'essential (primary) hypertension', 'acute pericarditis', 'disorders of circulatory system', 'acute pharyngitis', 'acute laryngitis and tracheitis', 'influenza virus', 'vasomotor and allergic rhinitis', 'simple and mucopurulent chronic bronchitis', 'oesophagitis', 'acute with perforation', 'dyspepsia', 'abdominal hernia', 'chronic hepatitis', 'inflammatory liver diseases', 'local infections of skin and subcutaneous tissue', 'lichen simplex chronicus and prurigo', 'pruritus', 'urticaria', 'seborrhoeic keratosis', 'epidermal thickening', 'pyogenic arthritis', 'systemic sclerosis', 'kyphosis and lordosis', 'inflammatory spondylopathies', 'tubulo-interstitial nephritis']"
