icd_1,icd_2,ji
C34,J82,0.011235955056179775
C34,M84,0.0
C34,C38,0.0
C34,C80,0.023809523809523808
C34,D63,0.0
C38,D70,0.0
C38,D48,0.0
C38,J82,0.0
C38,M84,0.0
C38,C80,0.0
C38,D63,0.0
J82,D70,0.0
J82,J40,0.0
J82,J44,0.0
J82,D48,0.0
J82,J47,0.0
J82,G61,0.0
J82,D51,0.0
J82,H49,0.0
J82,C80,0.0
J82,D63,0.0
J82,M84,0.0
C62,C78,0.0
C62,D40,0.25
C78,D40,0.0
D40,C61,0.0
D40,N32,0.0
D40,C64,0.0
J18,J96,0.04504504504504504
J18,J40,0.009259259259259259
J18,I26,0.0
J18,I80,0.0
J18,J86,0.0
J18,B00,0.01818181818181818
J18,M84,0.0
J18,L72,0.0
J86,J40,0.0
J86,L72,0.0
J86,B00,0.0
J86,M84,0.0
B00,M93,0.0
B00,I20,0.0
B00,I21,0.0
B00,M84,0.0
B00,G43,0.0
B00,G83,0.0
M84,D70,0.0
M84,G82,0.0
M84,D48,0.0
M84,G83,0.0
M84,C80,0.0
M84,D63,0.0
G82,G91,0.018867924528301886
G82,G80,0.03571428571428571
G82,G83,0.0
G82,I60,0.0
G82,H21,0.0
G82,E11,0.0
G82,E53,0.0
G82,N08,0.0
G83,F32,0.0
G83,F60,0.0
G83,M93,0.0
G83,M89,0.0
G83,G43,0.0
C80,D70,0.02040816326530612
C80,D48,0.06521739130434782
C80,D63,0.0
D48,D70,0.0
D48,D17,0.0
D48,D23,0.0
D48,D63,0.0
D63,D70,0.0
D70,D69,0.011494252873563218
H50,H52,0.010189228529839884
H50,H44,0.007352941176470588
H50,H11,0.0
H50,H25,0.0
H50,H27,0.0
H50,H21,0.022222222222222223
H50,D31,0.0
H50,H34,0.0
H52,H26,0.021151586368977675
H52,H33,0.00911854103343465
H26,E10,0.015723270440251572
H26,E16,0.012658227848101266
H26,L03,0.004464285714285714
H26,N48,0.0
H26,E11,0.012539184952978056
H26,H36,0.014534883720930232
H26,E13,0.022222222222222223
H26,H40,0.030495552731893267
H26,G63,0.01762114537444934
H26,H25,0.008928571428571428
H26,M86,0.004347826086956522
H26,I79,0.0
H26,H33,0.008733624454148471
H26,H35,0.013289036544850499
H26,H34,0.0
H26,H27,0.004545454545454545
H33,E10,0.0
H33,E16,0.0
H33,H36,0.0
H33,E13,0.0
H33,H35,0.02040816326530612
H33,H34,0.0
E88,E66,0.014388489208633094
E88,J96,0.0
E88,F79,0.008771929824561403
E88,G25,0.0
E88,G41,0.0
E88,I47,0.012345679012345678
E88,J69,0.0
E88,G40,0.0
E88,H47,0.0
H47,E66,0.0
